id_evento,evento annullato?,programma ufficiale,titolo_evento,id_luogo,nome_luogo,comune,provicia,indirizzo,latitudine,longitudine,luogo_unique_name
2623,NO,SI,Creazione di un archivio collettivo,143,Cava Paradiso,Matera,Matera,Contrada La Palomba,40.680587,16.605294,Cava Paradiso (Matera)
1691,NO,SI,Crescere Insieme In Parrocchia,177,Chiesa di Sant'Antonio,Matera,Matera,Via Carlo Levi 2,40.66001,16.60056,Chiesa di Sant'Antonio (Matera)
1694,NO,SI,Crescere Insieme In Parrocchia,166,Chiesa di San Giacomo,Matera,Matera,Via Benedetto Croce 12,40.67434,16.58312,Chiesa di San Giacomo (Matera)
3200,NO,SI,Crescere Insieme In Parrocchia,166,Chiesa di San Giacomo,Matera,Matera,Via Benedetto Croce 12,40.67434,16.58312,Chiesa di San Giacomo (Matera)
1666,NO,SI,Crescere Insieme In Parrocchia,162,Chiesa di Madre Della Chiesa,Matera,Matera,Via Dei Dauni 20,40.6833,16.5832,Chiesa di Madre Della Chiesa (Matera)
4033,NO,SI,Crocifissione di Cristo,74,Belvedere Di Murgia Timone,Matera,Matera,Contrada Murgia Timone,40.66386,16.61768,Belvedere Di Murgia Timone (Matera)
4598,NO,SI,Cronache del doposisma,423,Museo Archeologico Nazionale Domenico Ridola,Matera,Matera,Via Domenico Ridola 24,40.663899,16.609270,Museo Archeologico Nazionale Domenico Ridola (Matera)
2495,NO,NO,Crossroad - Bon Jovi - Tribute Band,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
2403,NO,SI,CTRL-X/CTRL-V,435,Open Design School - Casino Padula,Matera,Matera,Via Dei Pesci,40.642424,16.624893,Open Design School - Casino Padula (Matera)
3879,NO,SI,Cucire in versi: raccontare i luoghi attraverso la poesia,441,Oratorio Parrocchiale,Noepoli,Potenza,Via Conche 16,40.0870,16.3295,Oratorio Parrocchiale (Noepoli)
2887,NO,SI,Culti - Divina Bantia E Le Tabulae Bantinae,427,Museo Di Città,Banzi,Potenza,Corso Vittorio Emanuele,40.870787,16.009259,Museo Di Città (Banzi)
3947,NO,SI,Culti - Esperienze Creative,346,Municipio,Cancellara,Potenza,Via Salvatore Basile 1,40.730785,15.924856,Municipio (Cancellara)
2848,NO,SI,"Culti – Esperienze Creative: San Chirico Nuovo, Inno A Madre Terra Di Culti Indigeni E Piccoli Misteri",145,Centro Giovanile Culturale Polifunzionale,San Chirico Nuovo,Potenza,Via Medaglia D'oro,40.677700,16.077212,Centro Giovanile Culturale Polifunzionale (San Chirico Nuovo)
1685,NO,SI,Cultura Dal Carcere,156,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco),Matera,Matera,Via San Biagio 31,40.667515,16.607794,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco) (Matera)
4099,NO,NO,"Cultura della Difesa, le Forze Armate a Matera 2019",156,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco),Matera,Matera,Via San Biagio 31,40.667515,16.607794,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco) (Matera)
3198,NO,SI,Cultura Di Pentecoste,176,Chiesa di Sant'Agnese,Matera,Matera,Piazza Sant'Agnese 13,40.649013,16.620438,Chiesa di Sant'Agnese (Matera)
2048,NO,SI,Cultura Di Pentecoste,176,Chiesa di Sant'Agnese,Matera,Matera,Piazza Sant'Agnese 13,40.649013,16.620438,Chiesa di Sant'Agnese (Matera)
3198,NO,SI,Cultura Di Pentecoste,448,Palazzo Arcivescovile,Matera,Matera,Piazza Duomo 7,40.666635,16.611435,Palazzo Arcivescovile (Matera)
2048,NO,SI,Cultura Di Pentecoste,448,Palazzo Arcivescovile,Matera,Matera,Piazza Duomo 7,40.666635,16.611435,Palazzo Arcivescovile (Matera)
2722,NO,SI,Cultura e lavoro: valori essenziali per lo sviluppo,156,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco),Matera,Matera,Via San Biagio 31,40.667515,16.607794,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco) (Matera)
3008,NO,SI,Cultura fa rima con impresa,461,Palazzo P. Lacava,Corleto Perticara,Potenza,Via Roma,40.382774,16.039697,Palazzo P. Lacava (Corleto Perticara)
2205,NO,NO,Cultura fa rima con impresa,200,Cineteatro Zi Nick,Corleto Perticara,Potenza,Corso Pietro Lacava,40.385382,16.0409092,Cineteatro Zi Nick (Corleto Perticara)
3774,NO,NO,"Cultura, Comunità, Impresa: I Valori Dell'Europa",323,MH Matera Hotel,Matera,Matera,Via Germania 10/0,40.720146,16.581085,MH Matera Hotel (Matera)
3458,NO,NO,Cultural Festival,331,Mulino Alvino,Matera,Matera,Via San Vito 28,40.677322,16.599103,Mulino Alvino (Matera)
3853,NO,NO,Culture e Paesaggi,132,Castello Di Lagopesole,Avigliano,Potenza,,40.807279,15.733108,Castello Di Lagopesole (Avigliano)
3695,NO,NO,Cuoro,307,Largo Giacomo Leopardi,Matera,Matera,Largo Giacomo Leopardi,40.6729692,16.5950847,Largo Giacomo Leopardi (Matera)
2865,NO,SI,Da Democrito alle stringhe,99,Casa Cava,Matera,Matera,Via San Pietro Barisano 47,40.668458,16.609254,Casa Cava (Matera)
4279,NO,NO,Da Matera A Masahhd Sulle Tracce Di Antonio Raffaele Giannuzzi Tra Italia Ed Iran,291,Ipogei Di Piazza San Francesco / Infopoint Matera 2019,Matera,Matera,Piazza San Francesco,40.6653788,16.6087177,Ipogei Di Piazza San Francesco / Infopoint Matera 2019 (Matera)
4228,NO,NO,Da Matera a Tus - Masahhd,291,Ipogei Di Piazza San Francesco / Infopoint Matera 2019,Matera,Matera,Piazza San Francesco,40.6653788,16.6087177,Ipogei Di Piazza San Francesco / Infopoint Matera 2019 (Matera)
4248,NO,SI,da Thauma a Il paese di Cuccagna,143,Cava Paradiso,Matera,Matera,Contrada La Palomba,40.680587,16.605294,Cava Paradiso (Matera)
4192,NO,SI,Da Trivigno a Hollywood. Robert Vignola e Rocco Brindisi: un oceano di emigranti illustri,409,Municipio,Trivigno,Potenza,Piazza Plebiscito,40.580265,15.989094,Municipio (Trivigno)
3942,NO,SI,da Visione Unica a Thauma,143,Cava Paradiso,Matera,Matera,Contrada La Palomba,40.680587,16.605294,Cava Paradiso (Matera)
2605,NO,SI,Dagli Enotri ad Olivetti,554,Sala Angela Ferrara,Cersosimo,Potenza,Via Fratelli Bandiera 1,40.046474,16.347927,Sala Angela Ferrara (Cersosimo)
2606,NO,SI,Dagli Enotri ad Olivetti,413,Municipio Guardia Perticara,Guardia Perticara,Potenza,Viale Principe Umberto 28,40.363237,16.098071,Municipio Guardia Perticara (Guardia Perticara)
4502,NO,NO,"Dai Nuraghi ai Sassi: storie di pietra, pietre di storia",275,Hotel Le Monacelle,Matera,Matera,Via Riscatto 15,40.667523,16.611559,Hotel Le Monacelle (Matera)
3166,NO,NO,Dal grammofono al grande schermo,330,Mula+,Latronico,Potenza,Vico Stabilimento,40.089328,15.981049,Mula+ (Latronico)
4617,NO,SI,Dal Racconto al Mito,47,Abitazione Privata,Matera,Matera,Via XX Settembre 25,40.66913,16.60614,"Abitazione Privata (Via XX Settembre, Matera)"
4614,NO,SI,Dal Racconto al Mito,47,Abitazione Privata,Matera,Matera,Via XX Settembre 25,40.66913,16.60614,"Abitazione Privata (Via XX Settembre, Matera)"
4616,NO,SI,Dal Racconto al Mito,47,Abitazione Privata,Matera,Matera,Via XX Settembre 25,40.66913,16.60614,"Abitazione Privata (Via XX Settembre, Matera)"
4618,NO,SI,Dal Sogno al Racconto,47,Abitazione Privata,Matera,Matera,Via XX Settembre 25,40.66913,16.60614,"Abitazione Privata (Via XX Settembre, Matera)"
4584,NO,SI,Dal Sogno al Racconto,47,Abitazione Privata,Matera,Matera,Via XX Settembre 25,40.66913,16.60614,"Abitazione Privata (Via XX Settembre, Matera)"
4615,NO,SI,Dal Sogno al Racconto,47,Abitazione Privata,Matera,Matera,Via XX Settembre 25,40.66913,16.60614,"Abitazione Privata (Via XX Settembre, Matera)"
4510,NO,NO,Dal Tirreno Allo Jonio' Premio Letterario Internazionale Itinerante,452,Palazzo Della Provincia,Matera,Matera,Via Domenico Ridola 60,40.662108,16.610203,Palazzo Della Provincia (Matera)
1604,NO,SI,Dall'Amore Nessuno Fugge,161,Chiesa di Cristo Re,Matera,Matera,Via Antonio Gramsci 11,40.66376,16.60311,Chiesa di Cristo Re (Matera)
2870,NO,SI,Dall'Amore Nessuno Fugge,598,Tribunale Di Matera,Matera,Matera,Viale Aldo Moro 26,40.666093,16.600215,Tribunale Di Matera (Matera)
3196,NO,NO,Dall’Acciaieria Alla Fabbrica Dei Suoni. L’Officina Artistica Di Giovanni Tamborrino,456,Palazzo Lanfranchi,Matera,Matera,Piazza Giovanni Pascoli 1,40.663230,16.610342,Palazzo Lanfranchi (Matera)
1641,NO,SI,Dalla Composizione Alla Musica Al Canto,140,Concattedrale di San Michele Arcangelo (Rapolla),Rapolla,Potenza,Via Regina Elena 35,40.97750,15.67729,Concattedrale di San Michele Arcangelo (Rapolla)
2739,NO,NO,Dalla spiga alla tavola,233,Fondazione Sassi,Matera,Matera,Via San Giovanni Vecchio 24,40.668090,16.609282,Fondazione Sassi (Matera)
2748,NO,NO,Dalla spiga alla tavola,233,Fondazione Sassi,Matera,Matera,Via San Giovanni Vecchio 24,40.668090,16.609282,Fondazione Sassi (Matera)
2676,NO,SI,Dalla tavola lucana al paradiso,232,Fondazione Matera-Basilicata 2019 - Ex Convento di Santa Lucia,Matera,Matera,Via Luigi Lavista 1,40.666144,16.606507,Fondazione Matera-Basilicata 2019 - Ex Convento di Santa Lucia (Matera)
2437,NO,SI,Dalla tavola lucana al paradiso,322,Mercato Rionale,Matera,Matera,Via Ascanio Persio 16,40.666311,16.605708,Mercato Rionale (Matera)
4274,NO,NO,"Dalla Terra alla Luna, il lucano che ci ha mandato nello spazio",208,Concept - Lunatic Bistrot,Bernalda,Matera,Via Cairoli 5,40.409626,16.688249,Concept - Lunatic Bistrot (Bernalda)
4765,NO,SI,Dalla vergogna all’orgoglio – Racconti dalla Basilicata arcobaleno,602,Via Delle Beccherie - Attività Commerciali,Matera,Matera,Via Delle Beccherie,40.6657857,16.6058698,Via Delle Beccherie - Attività Commerciali (Matera)
2410,NO,NO,Dana And Me,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
4469,NO,NO,Daniel Karlsson trio,99,Casa Cava,Matera,Matera,Via San Pietro Barisano 47,40.668458,16.609254,Casa Cava (Matera)
4506,NO,NO,Daniele Scannapieco quartetto,552,Rosetta Jazz Club,Matera,Matera,Via Gugliemo Marconi 49,40.674467,16.6004679,Rosetta Jazz Club (Matera)
3827,NO,SI,Danze contro il Malocchio,143,Cava Paradiso,Matera,Matera,Contrada La Palomba,40.680587,16.605294,Cava Paradiso (Matera)
4077,NO,SI,Danze di Frontiera,456,Palazzo Lanfranchi,Matera,Matera,Piazza Giovanni Pascoli 1,40.663230,16.610342,Palazzo Lanfranchi (Matera)
3394,NO,NO,Dario Maltese,532,Podus - Mangio Dunque Sono,Grottole,Matera,Contrada Bosco Coste,40.621176,16.410949,Podus - Mangio Dunque Sono (Grottole)
2941,NO,SI,Dario Mitidieri,328,Mosto,Matera,Matera,Via Domenico Ridola 18,40.66415,16.60914,Mosto (Matera)
4160,NO,SI,Dark and Light: Femminile e Maschile (Yin e Yang),46,Abitazione Privata,Matera,Matera,Via E. Verricelli 2,40.65522,16.61647,"Abitazione Privata (Via Vercelli, Matera)"
4176,NO,SI,Dark and Light: l’Archetipo e la Storia,46,Abitazione Privata,Matera,Matera,Via E. Verricelli 2,40.65522,16.61647,"Abitazione Privata (Via Vercelli, Matera)"
4460,NO,SI,Daughters,119,Casa Mangione/Siggillino,Grassano,Matera,Corso Umberto I 42,40.63333,16.27731,Casa Mangione/Siggillino (Grassano)
4457,NO,SI,Daughters,119,Casa Mangione/Siggillino,Grassano,Matera,Corso Umberto I 42,40.63333,16.27731,Casa Mangione/Siggillino (Grassano)
4458,NO,SI,Daughters,119,Casa Mangione/Siggillino,Grassano,Matera,Corso Umberto I 42,40.63333,16.27731,Casa Mangione/Siggillino (Grassano)
3040,NO,NO,De Andrè inCanta Sario & Aly,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
3833,NO,NO,DeeVa DJ - DJ Set,532,Podus - Mangio Dunque Sono,Grottole,Matera,Contrada Bosco Coste,40.621176,16.410949,Podus - Mangio Dunque Sono (Grottole)
2419,NO,SI,Degustazione teatralizzata,512,Piazza San Francesco,Matera,Matera,Piazza San Francesco,40.665178,16.609166,Piazza San Francesco (Matera)
2360,NO,NO,Dei Sensi tutti,623,Zuzù - Selezioni Di Gusto,Matera,Matera,Via Piave 11,40.6697663,16.6081526,Zuzù - Selezioni Di Gusto (Matera)
2772,NO,NO,Dei Sensi tutti,623,Zuzù - Selezioni Di Gusto,Matera,Matera,Via Piave 11,40.6697663,16.6081526,Zuzù - Selezioni Di Gusto (Matera)
3279,NO,NO,Dejavu: Negrita Cover Band,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
3992,NO,SI,Del Tempo Fossile,330,Mula+,Latronico,Potenza,Vico Stabilimento,40.089328,15.981049,Mula+ (Latronico)
4137,NO,SI,Del Tempo Fossile,330,Mula+,Latronico,Potenza,Vico Stabilimento,40.089328,15.981049,Mula+ (Latronico)
2128,NO,NO,Delitti e segreti a Matera e provincia,76,Biblioteca Comunale,Policoro,Matera,Piazza Eraclea,40.211412,16.676997,Biblioteca Comunale (Policoro)
4326,NO,SI,Delle lettere fra Plovdiv e Matera,77,Biblioteca Provinciale T. Stigliani,Matera,Matera,Piazza Vittorio Veneto,40.667170,16.605515,Biblioteca Provinciale T. Stigliani (Matera)
1590,NO,SI,Democrazia è: il potere di realizzare,99,Casa Cava,Matera,Matera,Via San Pietro Barisano 47,40.668458,16.609254,Casa Cava (Matera)
3967,NO,SI,Dentro Caravaggio (2019),99,Casa Cava,Matera,Matera,Via San Pietro Barisano 47,40.668458,16.609254,Casa Cava (Matera)
2942,NO,SI,Dentro il Purgatorio: viaggio attraverso i luoghi e le figure dello spettacolo di Marco Martinelli e Ermanna Montanari,275,Hotel Le Monacelle,Matera,Matera,Via Riscatto 15,40.667523,16.611559,Hotel Le Monacelle (Matera)
4520,NO,SI,Desdemona non deve morire,589,Teatro Comunale Guerieri,Matera,Matera,Piazza Vittorio Veneto 23,40.666918,16.605920,Teatro Comunale Guerieri (Matera)
3380,NO,SI,Design and Shame,57,Archivio Di Stato Di Matera,Matera,Matera,Via Tommaso Stigliani 25,40.668794,16.607977,Archivio Di Stato Di Matera (Matera)
2340,NO,NO,Destinazione Primitivo,607,Via P. Nenni,Matera,Matera,Via Madonna Delle Virtù,40.668088,16.611716,Via P. Nenni (Matera)
3793,NO,NO,Detective al Castello del Malconsiglio,131,Castello Del Malconsiglio,Miglionico,Matera,Piazza Castello,40.568191,16.500479,Castello Del Malconsiglio (Miglionico)
2318,NO,NO,Detective al Museo Domenico Ridola,423,Museo Archeologico Nazionale Domenico Ridola,Matera,Matera,Via Domenico Ridola 24,40.663899,16.609270,Museo Archeologico Nazionale Domenico Ridola (Matera)
4363,NO,SI,Detective tra i Sassi: 1514 - Scacco al Conte,512,Piazza San Francesco,Matera,Matera,Piazza San Francesco,40.665178,16.609166,Piazza San Francesco (Matera)
3849,NO,SI,Di fronte agli occhi degli altri e Danza Cieca,592,Teatro Ludovico Quaroni,Matera,Matera,Piazza Monte Grappa,40.66077,16.53582,Teatro Ludovico Quaroni (Matera)
2634,NO,NO,Di Luce Propria Artigianato E Arte,238,Galleria CNA Basilicata,Matera,Matera,Piazza Duomo,40.6665099,16.6109633,Galleria CNA Basilicata (Matera)
3436,NO,SI,Di Luna in luna,512,Piazza San Francesco,Matera,Matera,Piazza San Francesco,40.665178,16.609166,Piazza San Francesco (Matera)
4209,NO,SI,Di notte nei Sassi,514,Piazza San Giovanni,Matera,Matera,Piazza San Giovanni,40.6676,16.60803,Piazza San Giovanni (Matera)
4115,NO,NO,Diagnostica e conoscenza: dal sito al museo,571,Scuola Di Alta Formazione E Studio Iscr - Istituto Superiore Per La Conservazione Ed Il Restauro,Matera,Matera,Via Luigi Lavista 5,40.665709,16.606122,Scuola Di Alta Formazione E Studio Iscr - Istituto Superiore Per La Conservazione Ed Il Restauro (Matera)
2428,NO,SI,Dialogo con l’Assoluto,64,Arti Visive Gallery,Matera,Matera,Via Delle Beccherie 41,40.6658511,16.6079531,Arti Visive Gallery (Matera)
2612,NO,SI,Dialogo con l’Assoluto,64,Arti Visive Gallery,Matera,Matera,Via Delle Beccherie 41,40.6658511,16.6079531,Arti Visive Gallery (Matera)
4472,NO,NO,Dianne Reeves Feat. Fabrizio Bosso,69,Auditorium R. Gervasio,Matera,Matera,Piazza Del Sedile,40.665332,16.609669,Auditorium R. Gervasio (Matera)
3676,NO,SI,Dimartino,456,Palazzo Lanfranchi,Matera,Matera,Piazza Giovanni Pascoli 1,40.663230,16.610342,Palazzo Lanfranchi (Matera)
3648,NO,SI,Direction - Tutto in una notte a Sofia,456,Palazzo Lanfranchi,Matera,Matera,Piazza Giovanni Pascoli 1,40.663230,16.610342,Palazzo Lanfranchi (Matera)
4183,NO,NO,Dirsi sì nelle città UNESCO,455,Palazzo Gattini,Matera,Matera,Piazza Duomo 13,40.666486,16.611139,Palazzo Gattini (Matera)
3855,NO,NO,Dis-Ability Pride,523,Piazza Vittorio Veneto,Matera,Matera,Piazza Vittorio Veneto,40.666916,16.606227,Piazza Vittorio Veneto (Matera)
2810,NO,SI,Disegnando il Grande Torino,156,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco),Matera,Matera,Via San Biagio 31,40.667515,16.607794,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco) (Matera)
2742,NO,SI,Divulgazione scientifica e laboratori creativi,226,Ex Convento San Domenico,Montemurro,Potenza,Via Rapocci Carmine,40.297822,15.993272,Ex Convento San Domenico (Montemurro)
4404,NO,NO,Dodi Battaglia,69,Auditorium R. Gervasio,Matera,Matera,Piazza Del Sedile,40.665332,16.609669,Auditorium R. Gervasio (Matera)
4180,NO,NO,Doitbetter,291,Ipogei Di Piazza San Francesco / Infopoint Matera 2019,Matera,Matera,Piazza San Francesco,40.6653788,16.6087177,Ipogei Di Piazza San Francesco / Infopoint Matera 2019 (Matera)
2752,NO,NO,Dolce Consort Ensemble,212,Convento Di Sant'Antonio,Salandra,Matera,Via Regina Margherita,40.5269729,16.3196895,Convento Di Sant'Antonio (Salandra)
2756,NO,NO,Dolce Consort Ensemble,43,Abbazia di San Michele Arcangelo,Montescaglioso,Matera,Piazza Del Popolo 14,40.558247,16.664195,Abbazia di San Michele Arcangelo (Montescaglioso)
2741,NO,NO,Dolce Consort Ensemble,131,Castello Del Malconsiglio,Miglionico,Matera,Piazza Castello,40.568191,16.500479,Castello Del Malconsiglio (Miglionico)
2753,NO,NO,Dolce Consort Ensemble,175,Chiesa di San Rocco,Matera,Matera,Via Lucana 249,40.6603414,16.6128348,Chiesa di San Rocco (Matera)
4291,NO,NO,Domenica di Carta 2019,57,Archivio Di Stato Di Matera,Matera,Matera,Via Tommaso Stigliani 25,40.668794,16.607977,Archivio Di Stato Di Matera (Matera)
2420,NO,SI,Donazione dell'opera di Giovanni Bellettini alla Città di Matera,580,Spazio Pubblico,Matera,Matera,Via Dante 148,40.67761257030293,16.587557764050445,Spazio Pubblico (Matera)
3405,NO,NO,Donne Fiorentine,289,Infopoint Fondazione Sassi,Matera,Matera,Piazzetta San Biagio 1,40.667237,16.607069,Infopoint Fondazione Sassi (Matera)
3475,NO,NO,Dopo Leonardo,291,Ipogei Di Piazza San Francesco / Infopoint Matera 2019,Matera,Matera,Piazza San Francesco,40.6653788,16.6087177,Ipogei Di Piazza San Francesco / Infopoint Matera 2019 (Matera)
2563,NO,NO,Drammatica Elementare,99,Casa Cava,Matera,Matera,Via San Pietro Barisano 47,40.668458,16.609254,Casa Cava (Matera)
2368,NO,NO,Drawing Machine,430,MUSMA - Museo Della Scultura Contemporanea,Matera,Matera,Via San Giacomo 20,40.666102,16.612281,MUSMA - Museo Della Scultura Contemporanea (Matera)
4368,NO,SI,Dreamlike,435,Open Design School - Casino Padula,Matera,Matera,Via Dei Pesci,40.642424,16.624893,Open Design School - Casino Padula (Matera)
4347,NO,SI,Dreamlike,435,Open Design School - Casino Padula,Matera,Matera,Via Dei Pesci,40.642424,16.624893,Open Design School - Casino Padula (Matera)
4348,NO,SI,Dreamlike,512,Piazza San Francesco,Matera,Matera,Piazza San Francesco,40.665178,16.609166,Piazza San Francesco (Matera)
2337,NO,NO,Drones Urban Security,156,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco),Matera,Matera,Via San Biagio 31,40.667515,16.607794,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco) (Matera)
2109,NO,NO,Duo Pakila,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
1645,NO,SI,Duo Pianoforte E Canto,140,Concattedrale di San Michele Arcangelo (Rapolla),Rapolla,Potenza,Via Regina Elena 35,40.97750,15.67729,Concattedrale di San Michele Arcangelo (Rapolla)
3716,NO,NO,Duo Roads Fisarmonica e Pianoforte,456,Palazzo Lanfranchi,Matera,Matera,Piazza Giovanni Pascoli 1,40.663230,16.610342,Palazzo Lanfranchi (Matera)
4859,NO,NO,Duo Sonic - Acoustic Live,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
4695,NO,NO,Duo Sonic - Acoustic Live,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
4282,NO,SI,E adesso ci provo anche io,297,Jazzo Gattini - Centro Visite Parco Della Murgia Materana,Matera,Matera,Contrada Murgia Timone,40.672428,16.629824,Jazzo Gattini - Centro Visite Parco Della Murgia Materana (Matera)
3255,NO,NO,È Una Storia Che Vi Sorprenderà - La Bella E La Bestia 3.0,90,Campus Universitario - Unibas,Matera,Matera,Via Lanera 20,40.662055,16.602667,Campus Universitario - Unibas (Matera)
2470,NO,NO,Earth Hour Concert Danilo Rea,210,Conservatorio Statale Di Musica E.R. Duni,Matera,Matera,Piazza Del Sedile 2,40.6653096,16.6097694,Conservatorio Statale Di Musica E.R. Duni (Matera)
4373,NO,SI,Ebraismo e Matematica,69,Auditorium R. Gervasio,Matera,Matera,Piazza Del Sedile,40.665332,16.609669,Auditorium R. Gervasio (Matera)
